feedback_id,user_id,feedback_timestamp,rating_1_to_5,sentiment_label,barrier_category,free_text_feedback,feature_name,would_recommend_flag
FB001243,U00959,2026-05-05 10:02:23,3,Neutral,No barrier reported,Document Summarization has been a great time-saver for my day-to-day work.,Document Summarization,False
FB001244,U00960,2026-03-14 09:42:12,4,Positive,Hard to find the right feature,It took me a while to figure out that Code Assistant was the right tool for what I needed.,Code Assistant,True
FB001245,U00961,2026-06-21 10:27:28,4,Positive,No barrier reported,No issues to report — Drafting Assistant works well for what I need.,Drafting Assistant,True
FB001246,U00962,2026-06-08 08:30:16,3,Neutral,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,False
FB001247,U00962,2026-03-17 15:03:20,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Chat and Research,False
FB001248,U00962,2026-05-05 15:16:48,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,False
FB001249,U00963,2026-04-15 21:29:24,5,Positive,Lack of relevant training,More role-specific training on Chat and Research would help me use it with confidence.,Chat and Research,True
FB001250,U00963,2026-04-18 18:22:09,3,Neutral,No barrier reported,Drafting Assistant has been a great time-saver for my day-to-day work.,Drafting Assistant,True
FB001251,U00965,2026-06-06 13:32:41,5,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Chat and Research,True
FB001252,U00965,2026-04-02 08:55:02,3,Neutral,Privacy or compliance concern,,Meeting Notes,True
FB001253,U00965,2026-06-05 08:03:27,3,Neutral,Hard to find the right feature,The menu of features isn't very intuitive; I didn't know Knowledge Search existed until a colleague mentioned it.,Knowledge Search,True
FB001254,U00966,2026-04-30 08:00:13,4,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB001255,U00966,2026-04-04 21:28:31,4,Positive,No barrier reported,No issues to report — Meeting Notes works well for what I need.,Meeting Notes,False
FB001256,U00967,2026-06-05 09:55:15,3,Neutral,No barrier reported,Code Assistant has been a great time-saver for my day-to-day work.,Code Assistant,True
FB001257,U00968,2026-06-16 12:27:57,4,Positive,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,True
FB001258,U00968,2026-05-01 10:10:45,3,Neutral,No time to learn,Between meetings and deadlines I haven't found the time to explore Document Summarization.,Document Summarization,False
FB001259,U00969,2026-04-05 10:59:09,5,Positive,No barrier reported,,Knowledge Search,True
FB001260,U00969,2026-04-29 10:08:25,4,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Chat and Research,True
FB001261,U00969,2026-05-29 22:52:56,3,Neutral,No barrier reported,,Meeting Notes,True
FB001262,U00970,2026-06-12 12:56:40,5,Positive,No barrier reported,No issues to report — Drafting Assistant works well for what I need.,Drafting Assistant,False
FB001263,U00970,2026-06-19 15:17:32,3,Neutral,Privacy or compliance concern,I'd like clearer confirmation that Northstar Assist is approved for use with client information.,,False
FB001264,U00972,2026-05-27 13:11:42,3,Neutral,Privacy or compliance concern,I'm cautious about what data I put into Document Summarization given compliance requirements.,Document Summarization,False
FB001265,U00972,2026-06-08 11:02:12,3,Neutral,Tool performance issue,Northstar Assist was slow to respond a few times this week.,,True
FB001266,U00972,2026-05-19 21:07:48,5,Positive,Lack of relevant training,More role-specific training on Data Analysis would help me use it with confidence.,Data Analysis,True
FB001267,U00973,2026-03-06 17:44:23,1,Negative,Lack of relevant training,More role-specific training on Document Summarization would help me use it with confidence.,Document Summarization,False
FB001268,U00974,2026-06-02 19:45:41,1,Negative,Low output quality,The output from Northstar Assist needed a lot of editing before it was usable.,,False
FB001269,U00974,2026-06-10 08:19:18,5,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,False
FB001270,U00975,2026-06-18 13:56:57,4,Positive,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,True
FB001271,U00978,2026-03-06 12:13:26,4,Positive,Lack of relevant training,The training I received didn't cover how Northstar Assist applies to my day-to-day role.,,True
FB001272,U00979,2026-04-09 17:10:15,5,Positive,Hard to find the right feature,It took me a while to figure out that Chat and Research was the right tool for what I needed.,Chat and Research,True
FB001273,U00981,2026-06-02 16:47:14,5,Positive,Lack of relevant training,More role-specific training on Document Summarization would help me use it with confidence.,Document Summarization,True
FB001274,U00982,2026-06-03 10:04:14,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB001275,U00982,2026-05-07 13:34:52,2,Negative,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Meeting Notes,False
FB001276,U00982,2026-05-24 14:13:42,2,Negative,Lack of relevant training,More role-specific training on Code Assistant would help me use it with confidence.,Code Assistant,False
FB001277,U00984,2026-03-15 14:14:44,3,Neutral,Low output quality,Northstar Assist sometimes gives generic answers that don't fit our context.,,False
FB001278,U00984,2026-06-10 11:29:24,5,Positive,No barrier reported,No issues to report — Chat and Research works well for what I need.,Chat and Research,True
FB001279,U00985,2026-06-07 17:40:55,3,Neutral,Privacy or compliance concern,I'd like clearer confirmation that Data Analysis is approved for use with client information.,Data Analysis,False
FB001280,U00987,2026-06-15 12:40:39,3,Neutral,No time to learn,,Meeting Notes,False
FB001281,U00987,2026-06-06 16:16:42,4,Negative,No barrier reported,Document Summarization has been a great time-saver for my day-to-day work.,Document Summarization,True
FB001282,U00987,2026-06-09 16:24:58,2,Negative,Tool performance issue,,Chat and Research,True
FB001283,U00988,2026-04-16 17:59:14,2,Negative,Low output quality,The output from Document Summarization needed a lot of editing before it was usable.,Document Summarization,False
FB001284,U00988,2026-04-12 09:25:09,3,Neutral,No barrier reported,"Really happy with Northstar Assist overall, especially Meeting Notes.",Meeting Notes,True
FB001285,U00990,2026-06-19 08:29:56,2,Positive,No time to learn,Between meetings and deadlines I haven't found the time to explore Data Analysis.,Data Analysis,False
FB001286,U00990,2026-05-22 09:54:52,4,Positive,No barrier reported,No issues to report — Northstar Assist works well for what I need.,,True
FB001287,U00991,2026-05-29 15:23:20,3,Neutral,No barrier reported,Document Summarization has been a great time-saver for my day-to-day work.,Document Summarization,True
FB001288,U00992,2026-06-17 12:41:55,4,Positive,No barrier reported,No issues to report — Code Assistant works well for what I need.,Code Assistant,True
FB001289,U00992,2026-05-22 14:23:52,3,Neutral,Tool performance issue,Knowledge Search was slow to respond a few times this week.,Knowledge Search,True
FB001290,U00992,2026-04-12 17:16:01,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Drafting Assistant.",Drafting Assistant,True
FB001291,U00993,2026-05-27 20:41:18,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Code Assistant,False
FB001292,U00993,2026-05-24 08:47:58,5,Positive,Tool performance issue,I ran into an error using Data Analysis and had to restart my session.,Data Analysis,False
FB001293,U00996,2026-05-08 19:30:08,4,Positive,Hard to find the right feature,It took me a while to figure out that Chat and Research was the right tool for what I needed.,Chat and Research,True
FB001294,U00997,2026-06-15 22:25:23,4,Positive,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Meeting Notes,True
FB001295,U00997,2026-06-19 17:12:17,3,Neutral,No barrier reported,Data Analysis has been a great time-saver for my day-to-day work.,Data Analysis,True
FB001296,U00998,2026-06-13 16:28:16,3,Neutral,Hard to find the right feature,It took me a while to figure out that Northstar Assist was the right tool for what I needed.,,False
FB001297,U00998,2026-06-16 14:57:26,3,Neutral,Lack of relevant training,,Meeting Notes,True
FB001298,U01000,2026-03-04 13:21:06,3,Neutral,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,Chat and Research,True
FB001299,U01000,2026-03-27 17:35:25,3,Neutral,Privacy or compliance concern,I'd like clearer confirmation that Knowledge Search is approved for use with client information.,Knowledge Search,True
FB001300,U01002,2026-03-25 11:20:10,3,Neutral,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,,True
FB001301,U01002,2026-06-13 16:35:15,4,Positive,No barrier reported,Data Analysis has been a great time-saver for my day-to-day work.,Data Analysis,True
FB001302,U01002,2026-05-30 17:19:42,4,Positive,No barrier reported,No issues to report — Knowledge Search works well for what I need.,Knowledge Search,True
FB001303,U01003,2026-04-18 08:52:02,5,Positive,Privacy or compliance concern,I'd like clearer confirmation that Prompt Library is approved for use with client information.,Prompt Library,True
FB001304,U01004,2026-05-17 12:19:26,4,Positive,Unsure what use cases are allowed,I'm not always clear on what I'm allowed to use Drafting Assistant for in client-facing work.,Drafting Assistant,True
FB001305,U01004,2026-06-10 09:32:28,3,Neutral,Privacy or compliance concern,I'm cautious about what data I put into Prompt Library given compliance requirements.,Prompt Library,False
FB001306,U01004,2026-04-15 17:07:39,4,Positive,No time to learn,Between meetings and deadlines I haven't found the time to explore Drafting Assistant.,Drafting Assistant,True
FB001307,U01005,2026-04-10 10:08:46,2,Negative,Low output quality,Data Analysis sometimes gives generic answers that don't fit our context.,Data Analysis,False
FB001308,U01005,2026-04-27 10:35:30,4,Positive,No barrier reported,Chat and Research has been a great time-saver for my day-to-day work.,Chat and Research,True
FB001309,U01005,2026-04-26 11:10:48,3,Neutral,Privacy or compliance concern,I'm cautious about what data I put into Northstar Assist given compliance requirements.,,False
FB001310,U01006,2026-05-19 11:16:45,2,Negative,Lack of relevant training,The training I received didn't cover how Knowledge Search applies to my day-to-day role.,Knowledge Search,False
FB001311,U01007,2026-05-25 14:17:40,4,Positive,No time to learn,I know Northstar Assist could help but I haven't had time to sit down and learn it properly.,,True
FB001312,U01007,2026-06-19 14:14:52,4,Positive,Lack of relevant training,The training I received didn't cover how Chat and Research applies to my day-to-day role.,Chat and Research,False
FB001313,U01007,2026-05-28 17:05:16,4,Negative,Unsure what use cases are allowed,Guidance on approved use cases for Northstar Assist could be clearer.,Knowledge Search,False
FB001314,U01008,2026-05-18 18:20:23,4,Positive,No barrier reported,"Really happy with Northstar Assist overall, especially Northstar Assist.",,True
FB001315,U01010,2026-04-04 12:13:51,4,Positive,No barrier reported,No issues to report — Code Assistant works well for what I need.,Code Assistant,True
FB001316,U01011,2026-04-12 16:09:35,3,Neutral,No barrier reported,Northstar Assist has been a great time-saver for my day-to-day work.,,False
FB001317,U01012,2026-05-26 12:22:35,3,Neutral,Lack of relevant training,More role-specific training on Code Assistant would help me use it with confidence.,Code Assistant,False
FB001318,U01012,2026-05-03 12:45:25,3,Neutral,Tool performance issue,I ran into an error using Knowledge Search and had to restart my session.,Knowledge Search,True
FB001319,U01012,2026-04-30 15:16:53,1,Negative,Lack of relevant training,The training I received didn't cover how Code Assistant applies to my day-to-day role.,Code Assistant,True
